year,price,assemble_place,series,km,transmission,brand,model,engine_type_Dầu,engine_type_Hybrid,engine_type_Xăng,engine_type_Điện
2020,478000000.0,1,670343532.6842837,40000,0,615941062.8019323,457023716.4735173,True,False,False,False
2014,1439000000.0,1,1311185155.3045583,68000,1,3343025086.127608,1931993153.9578838,False,False,True,False
2023,1235000000.0,1,670343532.6842837,19000,1,746060164.083865,985414807.9709796,True,False,False,False
2022,1320000000.0,0,869486499.8761456,9000,1,1638801954.3973942,1054463032.5682825,False,False,True,False
2019,515000000.0,0,585967971.5302491,17000,1,619890078.5153462,510486625.1792584,False,False,True,False
2021,495000000.0,0,869486499.8761456,7800,1,894757575.7575758,510354300.38601553,False,False,True,False
2015,659000000.0,0,869486499.8761456,156000,1,1638801954.3973942,974736262.0310162,False,False,True,False
2021,1590000000.0,0,1311185155.3045583,32180,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2023,650000000.0,0,1311185155.3045583,30000,1,894757575.7575758,640072536.7676854,False,False,True,False
2020,1450000000.0,0,1311185155.3045583,16000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2023,565000000.0,0,869486499.8761456,10679,1,597649694.5010183,519072971.7468746,False,False,True,False
2022,1028000000.0,0,1311185155.3045583,32500,1,894757575.7575758,1010542687.8170526,True,False,False,False
2016,559000000.0,0,1311185155.3045583,62000,1,615941062.8019323,535496231.22973377,False,False,True,False
2017,390000000.0,0,869486499.8761456,65000,1,894757575.7575758,409803820.3442617,False,False,True,False
2020,865000000.0,0,1311185155.3045583,52000,1,597649694.5010183,868534255.2222506,False,False,True,False
2010,270000000.0,1,365127604.1666667,12000,1,894757575.7575758,266268444.88992545,False,False,True,False
2013,415000000.0,1,1050158823.5294118,100000,1,619890078.5153462,405612000.16261256,True,False,False,False
2021,1020000000.0,0,1311185155.3045583,36000,1,598582076.3087844,1009013318.0338609,True,False,False,False
2022,4939000000.0,1,869486499.8761456,1000,1,1638801954.3973942,4641091840.274173,False,False,True,False
2018,415000000.0,0,1311185155.3045583,50000,1,746060164.083865,406012078.4875256,False,False,True,False
2020,515000000.0,0,585967971.5302491,9000,1,619890078.5153462,510486625.1792584,False,False,True,False
2021,1139000000.0,0,869486499.8761456,55000,1,1638801954.3973942,1136734283.1347647,False,False,True,False
2019,475000000.0,0,869486499.8761456,68000,1,615941062.8019323,573440652.796361,False,False,True,False
2019,739000000.0,0,1311185155.3045583,45000,1,587584821.4285715,806826623.2093493,False,False,True,False
2018,325000000.0,0,869486499.8761456,70000,0,894757575.7575758,357017798.37443525,False,False,True,False
2020,299000000.0,0,365127604.1666667,56789,1,587584821.4285715,320068462.96604824,False,False,True,False
2021,599000000.0,0,585967971.5302491,46000,1,598582076.3087844,634550031.0102328,False,False,True,False
2010,285000000.0,1,365127604.1666667,130252,1,894757575.7575758,266268444.88992545,False,False,True,False
2019,210000000.0,0,365127604.1666667,56789,0,598582076.3087844,213049732.80802083,False,False,True,False
2022,515000000.0,1,1311185155.3045583,40000,1,894757575.7575758,514329548.1061595,False,False,True,False
2018,2189000000.0,1,869486499.8761456,39000,1,1437003831.402568,1290235653.193303,False,False,True,False
2020,425000000.0,0,869486499.8761456,50000,1,619890078.5153462,432717557.02599126,False,False,True,False
2018,800000000.0,1,869486499.8761456,46000,1,1437003831.402568,579594511.8914381,False,False,True,False
2020,1420000000.0,0,869486499.8761456,48270,1,1638801954.3973942,1786508775.0643256,False,False,True,False
2023,755000000.0,1,869486499.8761456,23000,1,894757575.7575758,724791924.5783389,False,False,True,False
2022,510000000.0,1,1311185155.3045583,14000,1,894757575.7575758,514329548.1061595,False,False,True,False
2022,1886000000.0,1,1311185155.3045583,20000,1,746060164.083865,1281846408.7028968,False,False,True,False
2019,485000000.0,1,670343532.6842837,64800,0,746060164.083865,461222007.1339983,True,False,False,False
2020,950000000.0,0,869486499.8761456,32000,1,1638801954.3973942,897049136.5301068,False,False,True,False
2013,1290000000.0,1,1050158823.5294118,68000,1,894757575.7575758,1499468426.0471356,False,False,True,False
2022,698000000.0,0,670343532.6842837,24000,1,746060164.083865,713003787.7606665,True,False,False,False
2021,310000000.0,0,365127604.1666667,44000,1,587584821.4285715,320068462.96604824,False,False,True,False
2022,765000000.0,0,1311185155.3045583,58000,1,615941062.8019323,806326894.6341593,False,False,True,False
2022,710000000.0,1,869486499.8761456,28000,1,894757575.7575758,724791924.5783389,False,False,True,False
2019,795000000.0,1,1311185155.3045583,60000,1,597649694.5010183,868534255.2222506,False,False,True,False
2015,335000000.0,0,869486499.8761456,150000,1,894757575.7575758,409803820.3442617,False,False,True,False
2021,340000000.0,0,365127604.1666667,28000,1,587584821.4285715,332105618.00157684,False,False,True,False
2015,322000000.0,1,670343532.6842837,130000,0,615941062.8019323,325622170.60452795,True,False,False,False
2023,419000000.0,1,869486499.8761456,6558,1,517867850.09861934,375908554.6036518,False,False,True,False
2022,590000000.0,1,585967971.5302491,15000,1,615941062.8019323,569426052.502767,False,False,True,False
2007,365000000.0,1,1311185155.3045583,150000,1,619890078.5153462,375130504.57245386,True,False,False,False
2014,518000000.0,0,1311185155.3045583,12700,1,598582076.3087844,521512219.0507618,True,False,False,False
2005,199000000.0,0,1311185155.3045583,15000,0,894757575.7575758,165178004.220143,False,False,True,False
2017,725000000.0,1,1311185155.3045583,88000,1,894757575.7575758,570836243.7459778,False,False,True,False
2016,448000000.0,0,869486499.8761456,85000,1,615941062.8019323,497446376.7125695,False,False,True,False
2022,795000000.0,1,1311185155.3045583,16000,1,894757575.7575758,771121558.4235364,False,False,True,False
2023,2279000000.0,0,1311185155.3045583,2207,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2023,1090000000.0,0,1311185155.3045583,6500,1,597649694.5010183,868534255.2222506,False,False,True,False
2018,620000000.0,0,1311185155.3045583,32000,1,615941062.8019323,640044855.260039,False,False,True,False
2022,1658000000.0,0,869486499.8761456,23000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2019,2899000000.0,1,1311185155.3045583,37000,1,3343025086.127608,1798479348.0005045,False,False,True,False
2022,825000000.0,0,1311185155.3045583,28000,1,615941062.8019323,806326894.6341593,False,False,True,False
2021,1250000000.0,0,1050158823.5294118,52000,1,598582076.3087844,1188458406.6715975,True,False,False,False
2019,485000000.0,0,869486499.8761456,52000,1,619890078.5153462,529575293.65570086,False,False,True,False
2021,485000000.0,0,869486499.8761456,28000,1,894757575.7575758,510354300.38601553,False,False,True,False
2022,805000000.0,0,1311185155.3045583,45678,1,615941062.8019323,806326894.6341593,False,False,True,False
2010,850000000.0,1,869486499.8761456,37000,1,2491556000.0,746352688.1386614,False,False,True,False
2013,295000000.0,0,365127604.1666667,80000,1,746060164.083865,328980870.42589265,False,False,True,False
2022,960000000.0,0,1311185155.3045583,17000,1,598582076.3087844,963577114.0299644,True,False,False,False
2019,435000000.0,1,1311185155.3045583,98000,0,517867850.09861934,468456216.95980304,False,False,True,False
2023,4230000000.0,1,1050158823.5294118,30000,1,894757575.7575758,4092674029.8762946,False,False,True,False
2018,1140000000.0,0,1311185155.3045583,79000,1,1638801954.3973942,1070557349.0359056,False,False,True,False
2021,2930000000.0,1,1311185155.3045583,33333,1,2491556000.0,2707889437.0224853,False,False,True,False
2019,900000000.0,1,670343532.6842837,63000,1,746060164.083865,985414807.9709796,True,False,False,False
2019,2699000000.0,0,869486499.8761456,70000,1,1638801954.3973942,2709730133.481019,False,False,True,False
2012,295000000.0,0,869486499.8761456,90000,1,615941062.8019323,287903087.7485493,False,False,True,False
2019,460000000.0,0,869486499.8761456,70159,1,894757575.7575758,409803820.3442617,False,False,True,False
2020,5580000000.0,1,869486499.8761456,45000,1,1638801954.3973942,3387471438.408097,False,False,True,False
2020,2150000000.0,1,1311185155.3045583,45000,1,894757575.7575758,2114732919.3964825,False,False,True,False
2009,210000000.0,0,1311185155.3045583,175000,1,517867850.09861934,210000000.0,False,False,True,False
2021,600000000.0,0,869486499.8761456,20600,1,894757575.7575758,543065692.14406,False,False,True,False
2019,845000000.0,1,1311185155.3045583,100000,1,894757575.7575758,890616399.3395492,True,False,False,False
2020,445000000.0,0,869486499.8761456,53000,1,619890078.5153462,425716726.342299,False,False,True,False
2022,1599000000.0,0,1311185155.3045583,25600,1,1638801954.3973942,1360602485.6939301,False,False,True,False
2021,555000000.0,1,1311185155.3045583,22000,1,894757575.7575758,539835752.9405569,False,False,True,False
2011,890000000.0,1,869486499.8761456,70000,1,1437003831.402568,1290235653.193303,False,False,True,False
2020,2739000000.0,1,1311185155.3045583,56000,1,3343025086.127608,1931993153.9578838,False,False,True,False
2022,740000000.0,0,1311185155.3045583,21000,1,615941062.8019323,732258051.0209339,False,False,True,False
2023,545000000.0,1,1311185155.3045583,20000,1,894757575.7575758,514329548.1061595,False,False,True,False
2020,537000000.0,0,585967971.5302491,20000,1,619890078.5153462,528324582.787732,False,False,True,False
2021,375000000.0,0,869486499.8761456,12000,1,598582076.3087844,377016633.68284667,False,False,True,False
2017,499000000.0,0,869486499.8761456,59000,1,894757575.7575758,543065692.14406,False,False,True,False
2022,645000000.0,0,585967971.5302491,18000,1,598582076.3087844,598509423.6358217,False,False,True,False
2019,735000000.0,1,670343532.6842837,42000,1,894757575.7575758,719929468.6923836,True,False,False,False
2022,1666000000.0,0,1311185155.3045583,40000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2014,1590000000.0,1,1311185155.3045583,72000,1,2738120992.5405693,1598936247.8738637,False,False,True,False
2021,640000000.0,0,585967971.5302491,60000,0,894757575.7575758,668524733.5916495,False,False,True,False
2022,3170000000.0,1,1311185155.3045583,20000,1,2491556000.0,2707889437.0224853,False,False,True,False
2020,335000000.0,0,365127604.1666667,50000,1,587584821.4285715,332105618.00157684,False,False,True,False
2020,690000000.0,0,585967971.5302491,41030,1,619890078.5153462,624105411.9966265,False,False,True,False
2010,979000000.0,1,1311185155.3045583,130791,1,2491556000.0,1491407478.6878495,False,True,False,False
2022,1225000000.0,1,1311185155.3045583,26000,1,746060164.083865,1063181256.9806935,True,False,False,False
2010,368000000.0,1,1958786274.283173,60000,1,849353523.9506612,963577114.0299644,False,False,True,False
2019,899000000.0,1,869486499.8761456,49000,1,894757575.7575758,898592279.271724,False,False,True,False
2018,498000000.0,1,670343532.6842837,134000,1,460170579.7411802,508015410.22532976,True,False,False,False
2022,389000000.0,0,365127604.1666667,33000,1,619890078.5153462,390054282.97965837,False,False,True,False
2015,270000000.0,1,670343532.6842837,130000,0,320756919.09090835,357170815.3520765,True,False,False,False
2020,810000000.0,0,1311185155.3045583,55000,1,619890078.5153462,755546131.6869215,True,False,False,False
2020,515000000.0,1,1311185155.3045583,71000,1,517867850.09861934,524681554.71759623,False,False,True,False
2021,325000000.0,1,365127604.1666667,32000,0,894757575.7575758,274364583.91639024,False,False,True,False
2021,2699000000.0,1,1311185155.3045583,30000,1,3343025086.127608,1931993153.9578838,False,False,True,False
2020,975000000.0,1,869486499.8761456,39000,1,894757575.7575758,898592279.271724,False,False,True,False
2019,539000000.0,0,869486499.8761456,30000,1,619890078.5153462,529575293.65570086,False,False,True,False
2020,1699000000.0,0,869486499.8761456,68000,1,1638801954.3973942,1786508775.0643256,False,False,True,False
2019,298000000.0,0,365127604.1666667,50000,1,587584821.4285715,320068462.96604824,False,False,True,False
2013,359000000.0,0,869486499.8761456,120000,1,597649694.5010183,285893406.4498901,False,False,True,False
2022,1830000000.0,0,869486499.8761456,8800,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2021,698000000.0,0,1311185155.3045583,35000,1,615941062.8019323,732258051.0209339,False,False,True,False
2019,795000000.0,0,1311185155.3045583,120000,0,894757575.7575758,764636120.2461641,True,False,False,False
2015,830000000.0,1,869486499.8761456,90000,1,1133343531.3888328,754435054.5036929,False,False,True,False
2023,2169000000.0,0,1311185155.3045583,1200,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2021,345000000.0,0,869486499.8761456,34000,0,598582076.3087844,328969372.9670928,False,False,True,False
2021,660000000.0,0,585967971.5302491,44400,0,894757575.7575758,668524733.5916495,False,False,True,False
2020,529000000.0,0,869486499.8761456,38000,1,619890078.5153462,508073021.3373592,False,False,True,False
2023,835000000.0,0,1311185155.3045583,9000,1,615941062.8019323,778651220.2648536,False,False,True,False
2018,3329000000.0,1,1311185155.3045583,31000,1,3343025086.127608,3227553286.236703,False,False,True,False
2010,319000000.0,1,869486499.8761456,96000,1,460170579.7411802,963577114.0299644,False,False,True,False
2021,560000000.0,1,1311185155.3045583,46000,1,517867850.09861934,963577114.0299644,False,False,True,False
2019,1680000000.0,1,1311185155.3045583,68000,1,1437003831.402568,1702527334.2827194,False,False,True,False
2015,290000000.0,0,869486499.8761456,61000,0,894757575.7575758,277994471.10682744,False,False,True,False
2023,570000000.0,0,585967971.5302491,6000,1,598582076.3087844,550449324.4605783,False,False,True,False
2020,715000000.0,0,585967971.5302491,70000,1,619890078.5153462,691834334.8763967,False,False,True,False
2013,1850000000.0,1,1311185155.3045583,100000,1,894757575.7575758,2000787544.194665,False,False,True,False
2018,465000000.0,0,585967971.5302491,87000,0,894757575.7575758,435091311.9425349,False,False,True,False
2015,420000000.0,0,869486499.8761456,57000,1,615941062.8019323,433862677.84315705,False,False,True,False
2021,780000000.0,0,1311185155.3045583,28000,1,615941062.8019323,806326894.6341593,False,False,True,False
2013,255000000.0,0,365127604.1666667,90000,1,615941062.8019323,314404634.5183448,False,False,True,False
2018,485000000.0,0,585967971.5302491,57000,0,894757575.7575758,435091311.9425349,False,False,True,False
2023,1270000000.0,1,1311185155.3045583,15000,1,746060164.083865,1063181256.9806935,True,False,False,False
2019,545000000.0,0,585967971.5302491,62000,0,894757575.7575758,435091311.9425349,False,False,True,False
2004,569000000.0,1,1311185155.3045583,110000,1,894757575.7575758,542694709.5120478,False,False,True,False
2019,615000000.0,1,670343532.6842837,86000,1,517867850.09861934,963577114.0299644,True,False,False,False
2016,330000000.0,0,502031663.7459314,30000,0,517867850.09861934,340137857.1163816,True,False,False,False
2020,346000000.0,1,869486499.8761456,46000,1,517867850.09861934,375908554.6036518,False,False,True,False
